"GENDER","CATEGORY","College Code","College Name","Branch","Place","Last Rank (2022)"
"MALE","BC-D","GATE","GATES INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GOOTY","161105"
"MALE","BC-D","ARTB","AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHOGAPURAM","161237"
"MALE","BC-D","KUPM","KUPPAM ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","KUPPAM","161515"
"MALE","BC-D","ASTC","AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHEEPURUPALLI","162017"
"MALE","BC-D","KMMT","KMM INST OF TECHNOLOGY AND SCIENCE","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","162564"
"MALE","BC-D","AECN","ANDHRA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","ATMAKUR N","162827"
"MALE","BC-D","ASVR","SVR ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NANDYAL","163030"
"MALE","BC-D","VSMR","V.S.M COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","RAMACHANDRA PURAM","163110"
"MALE","BC-D","SVIT","SRI VENKATESWARA INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","163266"
"MALE","BC-D","DNRE","DNR COLLEGE OF ENGG AND TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","163311"
"MALE","BC-D","RKCE","R.K.COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","IBRAHIMPATNA M","163831"
"MALE","BC-D","SRSR","SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI.","ELECTRONICS AND COMMUNICATION ENGINEERING","RAYCHOTI","163928"
"MALE","BC-D","GECG","GUNTUR ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","164237"
"MALE","BC-D","CHKN","CHAITANYA INST. OF SCI. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KAKINADA","164424"
"MALE","BC-D","RIET","RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAHMUNDRY","164788"
"MALE","BC-D","ESWR","ESWAR COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","165344"
"MALE","BC-D","CVRT","SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","TADIPATRI","165448"
"MALE","BC-D","VCTN","VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","165992"
"MALE","BC-D","BVSR","BVSR ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","CHIMAKURTHY","166057"
"MALE","BC-D","MJRT","MJR COLLEGE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PILER","166088"
"MALE","BC-D","SVET","SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PEDANA","166296"
"MALE","BC-D","DSIT","D.B.S.INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KAVALI","166394"
"MALE","BC-D","RGAN","RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS","ELECTRONICS AND COMMUNICATION ENGINEERING","ONGOLE","166430"
"MALE","BC-D","NITN","NARSARAOPET INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","166552"
"MALE","BC-D","JONY","ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","YEMMIGANOOR","166731"
"MALE","BC-D","CHBR","CHEBROLU ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","167214"
"MALE","BC-D","CECC","CHIRALA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","CHIRALA","167274"
"MALE","BC-D","SRET","SREE RAMA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","167620"
"MALE","BC-D","TECH","TADIPATRI ENGG COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","TADIPATRI","167982"
"MALE","BC-D","PKSK","PRAKASAM ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","KANDKUR","168396"
"MALE","BC-D","PSCV","POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","168396"
"MALE","BC-D","NEWT","NEWTON INSTITUTE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","MACHERLA","168526"
"MALE","BC-D","PRIK","PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","168582"
"MALE","BC-D","MTIE","MOTHER THERESA INST OF ENGG AND TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","PALAMNER","168676"
"MALE","BC-D","VVGV","VKR VNB AND AGK ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDIVADA","168676"
"MALE","BC-D","GITS","GONNA INST OF INFO TECHNOLOGY SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","168854"
"MALE","BC-D","SGIT","DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","MARKAPUR","168985"
"MALE","BC-D","SVCK","SRI VENKATESWARA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","KADAPA","169029"
"MALE","BC-D","SATS","SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAMPETA","169131"
"MALE","BC-D","GKCS","GOKULA KRISHNA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","SULLURPET","169131"
"MALE","BC-D","SGEC","SAI GANAPATHI ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","169131"
"MALE","BC-D","BVRM","BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","169131"
"MALE","BC-D","STMV","SANKETHIKA INST OF TECHNOLOGY MANAGEMENT","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","169131"
"MALE","BC-D","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","169131"
"MALE","BC-D","PYDE","PYDAH COLL OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","KAKINADA","169131"
"MALE","BC-D","LOYL","LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","SATTENAPALLY","169131"
"MALE","BC-D","PIIT","PRIYADARSHINI INST OF TECH AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","169142"
"MALE","BC-D","PITT","PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","TENALI","169142"
"MALE","BC-D","STEN","SAI TIRUMALA N V R ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","169142"
"MALE","BC-D","CRIT","CHIRANJIVI REDDY INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","169142"
"MALE","BC-D","SIMH","SIMHADRI EDNL SOC GRP OF INSTNS","ELECTRONICS AND COMMUNICATION ENGINEERING","SABBAVARAM","169142"
"MALE","BC-D","PREC","DR PAUL RAJS ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","YETAPAKA","173082"
"MALE","BC-D","SRMUPU","S R M UNIVERSITY AP","ELECTRICAL AND ELECTRONICS ENGINEERING","AMARAVATHI","12048"
"MALE","BC-D","AUCE","A U COLLEGE OF ENGG. VISAKHAPATNAM","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","17214"
"MALE","BC-D","JNTK","JNTUK COLLEGE OF ENGG. KAKINADA","ELECTRICAL AND ELECTRONICS ENGINEERING","KAKINADA","25059"
"MALE","BC-D","VHNI","SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUVURU","44486"
"MALE","BC-D","GVPE","GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","45185"
"MALE","BC-D","GMRI","G M R INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","RAJAM","45894"
"MALE","BC-D","CVRT","SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES","ELECTRICAL AND ELECTRONICS ENGINEERING","TADIPATRI","46769"
"MALE","BC-D","JNTV","JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM","ELECTRICAL AND ELECTRONICS ENGINEERING","VIZIANAGARAM","48494"
"MALE","BC-D","JNTA","JNTUA COLLEGE OF ENGG. ANANTAPURAMU","ELECTRICAL AND ELECTRONICS ENGINEERING","ANANTAPURAM U","50144"
"MALE","BC-D","SRKR","S R K R ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","BHIMAVARAM","53559"
"MALE","BC-D","VRSE","V R SIDDHARTHA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","VIJAYAWADA","54417"
"MALE","BC-D","SVUC","S V U COLLEGE OF ENGG. TIRUPATHI","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUPATHI","58093"
"MALE","BC-D","RVJC","R V R AND J C COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","GUNTUR","58486"
"MALE","BC-D","JNTP","JNTUA COLLEGE OF ENGG PULIVENDULA","ELECTRICAL AND ELECTRONICS ENGINEERING","PULIVENDULA","59259"
"MALE","BC-D","TECH","TADIPATRI ENGG COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","TADIPATRI","59960"
"MALE","BC-D","VITB","VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","BHIMAVARAM","62514"
"MALE","BC-D","RAGU","RAGHU ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","BHEEMUNIPAT NAM","71697"
"MALE","BC-D","ADIT","ADITYA INSTITUTE OF TECHNOLOGY AND MGMT","ELECTRICAL AND ELECTRONICS ENGINEERING","TEKKALI","71716"
"MALE","BC-D","VIVP","VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","72858"
"MALE","BC-D","LENO","LENORA COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","RAMPACHODAV ARAM","76611"
"MALE","BC-D","DSIT","D.B.S.INST OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","KAVALI","76621"
"MALE","BC-D","ANIL","ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","BHEEMUNIPAT NAM","77172"
"MALE","BC-D","ADTP","ADITYA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","PEDDAPURAM","77867"
"MALE","BC-D","LIET","LENDI INST OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VIZIANAGARAM","78637"
"MALE","BC-D","VSVT","SRI VASAVI ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","TADEPALLIGUD EM","83566"
"MALE","BC-D","PRAG","PRAGATI ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","PEDDAPURAM","86340"
"MALE","BC-D","ACET","ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","PEDDAPURAM","91256"
"MALE","BC-D","NSRT","NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","93032"
"MALE","BC-D","PPSV","PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VIJAYAWADA","98680"
"MALE","BC-D","SEAT","SIDDARTHA EDNL ACADEMY GRP OF INSTNS","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUPATHI","99917"
"MALE","BC-D","BEMA","BHEEMA INST OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","ADONI","100327"
"MALE","BC-D","LBCE","LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","MYLAVARAM","100608"
"MALE","BC-D","GPRE","G P R ENGINEERING. COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","KURNOOL","102495"
"MALE","BC-D","RCEE","RAMACHANDRA COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","ELURU","105699"
"MALE","BC-D","ESWR","ESWAR COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","NARSARAOPET","113886"
"MALE","BC-D","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","KURNOOL","116507"
"MALE","BC-D","NARN","NARAYANA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","NELLORE","118376"
"MALE","BC-D","JNTC","JNTUA COLLEGE OF ENGINEERING. KALIKIRI","ELECTRICAL AND ELECTRONICS ENGINEERING","KALIKIRI","120297"
"MALE","BC-D","ANCUSF","ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE","ELECTRICAL AND ELECTRONICS ENGINEERING","GUNTUR","121129"
"MALE","BC-D","SRIT","SRINIVASA RAMANUJAN INST OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","ANANTAPURAM U","123893"
"MALE","BC-D","BVCE","B V CHALAMAIAH ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","ODALAREVU","126521"
"MALE","BC-D","GTNN","GEETHANJALI INST OF SCIENCE AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","NELLORE","127369"
"MALE","BC-D","GDLV","SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","GUDLAVALLERU","128182"
"MALE","BC-D","KHIT","KALLAM HARANADH REDDY INST OF TECH","ELECTRICAL AND ELECTRONICS ENGINEERING","GUNTUR","129865"
"MALE","BC-D","MITS","MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","MADANAPALLE","131136"
"MALE","BC-D","ABRK","ABR COLLEGE OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","KANIGIRI","133982"
"MALE","BC-D","KSRM","K S R M COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","KADAPA","135484"
"MALE","BC-D","ANSN","ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","CHIRALA","135702"
"MALE","BC-D","ACES","ADITYA COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","PEDDAPURAM","138352"
"MALE","BC-D","MBUTPU1","MOHAN BABU UNIVERSITY","ELECTRICAL AND ELECTRONICS ENGINEERING","RANGAMPETA","138562"
"MALE","BC-D","PVKK","P.V.K.K. INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","ANANTAPURAM U","138639"
"MALE","BC-D","CHDL","CHADALAWADA RAMANAMMA ENGG. COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUPATHI","139429"
"MALE","BC-D","DHAN","DHANEKULA INST OF ENGG TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VIJAYAWADA","139848"
"MALE","BC-D","NBKR","NBKR INSTITUTE OF SCI. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VIDYANAGAR","140072"
"MALE","BC-D","BABA","BABA INST OF TECH AND SCIENCES","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","140943"
"MALE","BC-D","MBUTPU1","MOHAN BABU UNIVERSITY","ELECTRICAL AND ELECTRONICS ENGINEERING","RANGAMPETA","141910"
"MALE","BC-D","ACEM","ADITYA COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","MADANAPALLE","142631"
"MALE","BC-D","NRNG","NARAYANA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","GUDUR","143629"
"MALE","BC-D","SWRN","SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","NARSAPURAM","145235"
"MALE","BC-D","SGVP","SATYA INST OF TECHNOLOGY AND MGMT","ELECTRICAL AND ELECTRONICS ENGINEERING","VIZIANAGARAM","146650"
"MALE","BC-D","BVTS","BONAM VENKATA CHALAMAIAH INST. OF TECH AND SCI.","ELECTRICAL AND ELECTRONICS ENGINEERING","AMALAPURAM","148416"
"MALE","BC-D","SSCC","SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES","ELECTRICAL AND ELECTRONICS ENGINEERING","CHITTOOR","148430"
"MALE","BC-D","AVEV","AVANTHI INST. OF ENGINEERING AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","BHOGAPURAM","149399"
"MALE","BC-D","SDTN","SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","PUTTUR","149638"
"MALE","BC-D","ELRU","ELURU COLLEGE OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","ELURU","150246"
"MALE","BC-D","VITK","P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.","ELECTRICAL AND ELECTRONICS ENGINEERING","KAVALI","151469"
"MALE","BC-D","CRIT","CHIRANJIVI REDDY INST OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","ANANTAPURAM U","151742"
"MALE","BC-D","JONY","ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","YEMMIGANOOR","152034"
"MALE","BC-D","GITS","GONNA INST OF INFO TECHNOLOGY SCIENCES","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","153069"
"MALE","BC-D","ALTS","ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","ANANTAPURAM U","153201"
"MALE","BC-D","CRRE","SIR C R R COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","ELURU","153502"
"MALE","BC-D","VSMR","V.S.M COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","RAMACHANDRA PURAM","154094"
"MALE","BC-D","NRIA","NRI INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","AGIRIPALLY","154679"
"MALE","BC-D","BECB","BAPATLA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","BAPATLA","155475"
"MALE","BC-D","ASVR","SVR ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","NANDYAL","155629"
"MALE","BC-D","MICT","DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","KANCHIKACHER LA","155879"
"MALE","BC-D","GIER","GODAVARI INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","RAJAHMUNDRY","156482"
"MALE","BC-D","KVSR","DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","KURNOOL","156523"
"MALE","BC-D","NEWS","NEWTONS INST OF SCI AND TECH","ELECTRICAL AND ELECTRONICS ENGINEERING","MACHERLA","156935"
"MALE","BC-D","VLIT","VIGNANS LARA INST. OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","VADLAMUDI","157028"
"MALE","BC-D","SVPP","SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH","ELECTRICAL AND ELECTRONICS ENGINEERING","PUTTUR","157269"
"MALE","BC-D","SASI","SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","TADEPALLIGUD EM","157817"
"MALE","BC-D","NEWT","NEWTON INSTITUTE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","MACHERLA","157929"
"MALE","BC-D","KITS","KKR AND KSR INST OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","GUNTUR","158097"
"MALE","BC-D","PACE","PACE INSTITUTE OF TECHNOLOGY AND SCIENCES","ELECTRICAL AND ELECTRONICS ENGINEERING","ONGOLE","158097"
"MALE","BC-D","YGVU","YGVU YSR ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","PRODDATUR","158495"
"MALE","BC-D","CEVP","CHAITANYA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","159869"
"MALE","BC-D","AITK","ANNAMACHARYA INST OF TECH AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","KADAPA","160708"
"MALE","BC-D","SSSE","SANSKRITHI SCHOOL OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","PUTAPARTHI","161237"
"MALE","BC-D","SKUASF","SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE","ELECTRICAL AND ELECTRONICS ENGINEERING","ANANTAPURAM U","161262"
"MALE","BC-D","AVEN","AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","NARSIPATNAM","161262"
"MALE","BC-D","SRKI","S R K INST. OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VIJAYAWADA","161884"
"MALE","BC-D","DLBC","DR L BULLAYYA COLL EGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","162391"
"MALE","BC-D","CIET","CHALAPATHI INST OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","GUNTUR","162715"
"MALE","BC-D","ASIT","AUDI SANKARA INST OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","GUDUR","162941"
"MALE","BC-D","ASIP","AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","PARITALA","163460"
"MALE","BC-D","JNTN","JNTUK COLLEGE OF ENGINEERING NARSARAOPETA","ELECTRICAL AND ELECTRONICS ENGINEERING","NARSARAOPET","164348"
"MALE","BC-D","RPRA","RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS","ELECTRICAL AND ELECTRONICS ENGINEERING","ONGOLE","164411"
"MALE","BC-D","BRAUSF","COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE","ELECTRICAL AND ELECTRONICS ENGINEERING","SRIKAKULAM","164662"
"MALE","BC-D","VVIT","VASIREDDY VENKATADRI INST. OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","GUNTUR","164886"
"MALE","BC-D","QISE","QIS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","ONGOLE","165117"
"MALE","BC-D","NSPE","NARSARAOPETA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","NARSARAOPET","165346"
"MALE","BC-D","SANK","AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","GUDUR","165853"
"MALE","BC-D","URCE","USHA RAMA COLL OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","TELAPROLU","165904"
"MALE","BC-D","SVCT","SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","CHITTOOR","165977"
"MALE","BC-D","SRIN","SRINIVASA INST OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","CHEYYERU","166088"
"MALE","BC-D","SVCE","SRI VENKATESWARA COLL OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUPATHI","166314"
"MALE","BC-D","ALIT","ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VIJAYAWADA","166573"
"MALE","BC-D","VEMU","VEMU INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","CHITTOOR","166661"
"MALE","BC-D","PREC","DR PAUL RAJS ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","YETAPAKA","166876"
"MALE","BC-D","AITS","ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES","ELECTRICAL AND ELECTRONICS ENGINEERING","RAJAMPETA","167450"
"MALE","BC-D","PKSK","PRAKASAM ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","KANDKUR","167595"
"MALE","BC-D","PSCV","POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VIJAYAWADA","168478"
"MALE","BC-D","AITT","ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUPATHI","168689"
"MALE","BC-D","CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","PALLAVOLU","168985"
"MALE","BC-D","RGIT","RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.","ELECTRICAL AND ELECTRONICS ENGINEERING","NANDYAL","169045"
"MALE","BC-D","DIET","DADI INSTT. OF ENGINEERING AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","ANAKAPALLE","169122"
"MALE","BC-D","SAVE","SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","169131"
"MALE","BC-D","SGEC","SAI GANAPATHI ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","169131"
"MALE","BC-D","MRCL","MIRACLE EDNL SOC GROUP OF INSTNS","ELECTRICAL AND ELECTRONICS ENGINEERING","BHOGAPURAM","169131"
"MALE","BC-D","MVRG","M V G R COLLEGE OF ENGINEERNG","ELECTRICAL AND ELECTRONICS ENGINEERING","VIZIANAGARAM","169131"
